"v021","v022","mort_adulte","age_ref","sexe_fratrie","v190","v024","v025","v106","v501","poids"
428,22,0,26,1,4,12,1,1,2,1.545394
428,22,0,55,2,5,12,1,2,2,1.545394
428,22,0,47,2,5,12,1,2,2,1.545394
428,22,0,35,1,5,12,1,2,2,1.545394
428,22,0,33,2,5,12,1,2,2,1.545394
428,22,0,40,2,4,12,1,2,0,1.545394
428,22,0,38,2,4,12,1,2,0,1.545394
428,22,0,29,2,4,12,1,2,0,1.545394
428,22,0,27,2,4,12,1,2,0,1.545394
428,22,0,23,1,4,12,1,2,0,1.545394
428,22,0,17,2,4,12,1,2,0,1.545394
428,22,0,40,2,4,12,1,2,2,1.545394
428,22,0,37,2,4,12,1,2,2,1.545394
428,22,0,36,2,4,12,1,2,2,1.545394
428,22,0,30,2,4,12,1,2,2,1.545394
428,22,0,24,1,4,12,1,2,2,1.545394
428,22,0,21,1,4,12,1,2,2,1.545394
428,22,0,17,2,4,12,1,2,2,1.545394
428,22,0,40,2,4,12,1,2,0,1.545394
428,22,0,39,2,4,12,1,2,0,1.545394
428,22,0,30,2,4,12,1,2,0,1.545394
428,22,0,28,2,4,12,1,2,0,1.545394
428,22,0,28,2,4,12,1,2,0,1.545394
428,22,0,25,1,4,12,1,2,0,1.545394
428,22,0,21,1,4,12,1,2,0,1.545394
428,22,0,38,2,4,12,1,2,1,1.545394
428,22,0,23,1,4,12,1,2,1,1.545394
428,22,0,21,2,4,12,1,2,1,1.545394
428,22,0,18,2,4,12,1,2,0,1.545394
428,22,0,15,2,4,12,1,2,0,1.545394
428,22,0,34,1,4,12,1,3,0,1.545394
428,22,0,28,2,4,12,1,3,0,1.545394
428,22,0,19,2,4,12,1,3,0,1.545394
428,22,0,16,2,4,12,1,3,0,1.545394
428,22,0,30,1,4,12,1,2,2,1.545394
428,22,0,24,2,4,12,1,2,2,1.545394
428,22,0,22,2,4,12,1,2,2,1.545394
428,22,0,25,1,5,12,1,2,1,1.545394
428,22,0,22,2,5,12,1,2,1,1.545394
428,22,0,18,2,5,12,1,2,1,1.545394
428,22,0,16,1,5,12,1,2,1,1.545394
428,22,0,25,2,3,12,1,2,2,1.545394
428,22,0,24,1,3,12,1,2,2,1.545394
428,22,0,15,2,3,12,1,2,2,1.545394
429,10,0,38,1,3,6,1,1,2,0.757493
429,10,0,36,2,3,6,1,1,2,0.757493
429,10,0,34,2,3,6,1,1,2,0.757493
429,10,0,32,2,3,6,1,1,2,0.757493
429,10,0,31,2,3,6,1,1,2,0.757493
429,10,0,36,2,4,6,1,1,2,0.757493
429,10,0,32,2,4,6,1,1,2,0.757493
429,10,0,30,2,4,6,1,1,2,0.757493
429,10,0,28,2,4,6,1,1,2,0.757493
429,10,0,37,2,4,6,1,1,1,0.757493
429,10,0,35,1,4,6,1,1,1,0.757493
429,10,0,33,1,4,6,1,1,1,0.757493
429,10,0,31,2,4,6,1,1,1,0.757493
429,10,0,40,1,3,6,1,2,1,0.757493
429,10,0,38,1,3,6,1,2,1,0.757493
429,10,1,26,1,3,6,1,2,1,0.757493
429,10,0,28,1,3,6,1,2,1,0.757493
429,10,0,26,2,3,6,1,2,1,0.757493
429,10,0,24,2,3,6,1,2,1,0.757493
429,10,0,21,2,3,6,1,2,0,0.757493
429,10,0,19,1,3,6,1,2,0,0.757493
429,10,0,17,1,3,6,1,2,0,0.757493
429,10,0,26,2,4,6,1,2,0,0.757493
429,10,0,20,1,4,6,1,2,0,0.757493
429,10,0,38,1,4,6,1,2,1,0.757493
429,10,0,32,1,4,6,1,2,1,0.757493
429,10,0,30,2,4,6,1,2,1,0.757493
429,10,0,28,1,4,6,1,2,1,0.757493
429,10,0,26,2,4,6,1,2,1,0.757493
429,10,0,23,1,4,6,1,2,1,0.757493
429,10,0,34,2,4,6,1,2,0,0.757493
429,10,0,29,1,4,6,1,2,0,0.757493
429,10,0,26,1,4,6,1,2,0,0.757493
429,10,0,24,1,4,6,1,2,0,0.757493
429,10,0,21,1,4,6,1,2,0,0.757493
429,10,0,37,2,3,6,1,2,0,0.757493
429,10,0,34,1,3,6,1,2,0,0.757493
429,10,0,31,1,3,6,1,2,0,0.757493
429,10,0,28,2,3,6,1,2,0,0.757493
429,10,0,26,1,3,6,1,2,0,0.757493
429,10,0,21,2,3,6,1,2,0,0.757493
429,10,0,21,1,3,6,1,2,0,0.757493
429,10,0,38,2,3,6,1,1,0,0.757493
429,10,0,33,1,3,6,1,1,0,0.757493
429,10,0,29,1,3,6,1,1,0,0.757493
429,10,0,21,2,3,6,1,2,0,0.757493
429,10,0,19,2,3,6,1,2,0,0.757493
429,10,0,25,2,4,6,1,2,0,0.757493
429,10,0,16,1,4,6,1,2,0,0.757493
429,10,0,24,2,4,6,1,2,0,0.757493
429,10,0,20,2,4,6,1,2,0,0.757493
429,10,0,17,1,4,6,1,2,0,0.757493
429,10,0,15,1,4,6,1,2,0,0.757493
429,10,0,54,1,3,6,1,1,5,0.757493
429,10,0,50,1,3,6,1,1,5,0.757493
429,10,0,42,2,3,6,1,1,5,0.757493
429,10,0,40,2,3,6,1,1,5,0.757493
429,10,0,37,2,3,6,1,1,5,0.757493
429,10,0,35,1,3,6,1,1,5,0.757493
429,10,0,32,2,3,6,1,1,5,0.757493
429,10,0,30,2,3,6,1,1,5,0.757493
429,10,0,27,1,3,6,1,1,5,0.757493
429,10,0,25,1,3,6,1,1,2,0.757493
429,10,0,22,2,3,6,1,1,2,0.757493
429,10,0,18,2,3,6,1,1,2,0.757493
429,10,0,30,2,3,6,1,2,0,0.757493
429,10,0,25,1,3,6,1,2,0,0.757493
429,10,0,22,2,3,6,1,2,0,0.757493
429,10,0,44,1,3,6,1,2,2,0.757493
429,10,0,41,1,3,6,1,2,2,0.757493
429,10,0,38,1,3,6,1,2,2,0.757493
429,10,0,36,2,3,6,1,2,2,0.757493
429,10,0,26,2,3,6,1,2,2,0.757493
429,10,0,22,2,3,6,1,2,2,0.757493
429,10,0,45,1,3,6,1,1,0,0.757493
429,10,0,42,2,3,6,1,1,0,0.757493
429,10,0,40,1,3,6,1,1,0,0.757493
429,10,0,37,2,3,6,1,1,0,0.757493
429,10,0,20,1,3,6,1,1,0,0.757493
429,10,0,17,1,3,6,1,1,0,0.757493
429,10,0,55,2,3,6,1,1,3,0.757493
429,10,0,53,2,3,6,1,1,3,0.757493
429,10,0,51,1,3,6,1,1,3,0.757493
429,10,0,47,2,3,6,1,1,3,0.757493
429,10,0,47,2,3,6,1,1,3,0.757493
429,10,0,45,2,3,6,1,1,3,0.757493
429,10,0,43,1,3,6,1,1,3,0.757493
429,10,0,42,2,3,6,1,1,3,0.757493
429,10,0,40,1,3,6,1,1,1,0.757493
429,10,0,35,2,3,6,1,1,1,0.757493
429,10,0,32,1,3,6,1,1,1,0.757493
429,10,0,35,1,3,6,1,2,1,0.757493
429,10,0,33,2,3,6,1,2,1,0.757493
429,10,0,30,2,3,6,1,2,1,0.757493
429,10,0,24,1,3,6,1,2,1,0.757493
429,10,0,34,1,3,6,1,1,5,0.757493
429,10,0,30,2,3,6,1,1,5,0.757493
429,10,0,27,1,3,6,1,1,5,0.757493
429,10,0,22,2,3,6,1,1,5,0.757493
429,10,0,18,1,3,6,1,1,5,0.757493
429,10,0,15,2,3,6,1,1,5,0.757493
429,10,0,36,2,3,6,1,2,0,0.757493
429,10,0,33,1,3,6,1,2,0,0.757493
429,10,0,30,2,3,6,1,2,0,0.757493
429,10,0,27,1,3,6,1,2,0,0.757493
429,10,0,18,1,3,6,1,2,0,0.757493
429,10,0,15,2,3,6,1,2,0,0.757493
429,10,0,36,2,3,6,1,2,0,0.757493
429,10,0,33,2,3,6,1,2,0,0.757493
429,10,0,27,1,3,6,1,2,0,0.757493
429,10,0,24,1,3,6,1,2,0,0.757493
429,10,0,22,2,3,6,1,2,0,0.757493
429,10,0,18,1,3,6,1,2,0,0.757493
429,10,0,44,2,3,6,1,2,2,0.757493
429,10,0,42,1,3,6,1,2,2,0.757493
429,10,0,40,2,3,6,1,2,2,0.757493
429,10,0,35,1,3,6,1,2,2,0.757493
429,10,0,33,2,3,6,1,2,2,0.757493
429,10,0,29,1,3,6,1,2,2,0.757493
429,10,0,35,1,4,6,1,2,2,0.757493
429,10,0,33,1,4,6,1,2,2,0.757493
429,10,0,31,2,4,6,1,2,2,0.757493
429,10,0,29,2,4,6,1,2,2,0.757493
429,10,0,16,1,4,6,1,2,0,0.757493
429,10,0,59,2,4,6,1,2,2,0.757493
429,10,0,56,2,4,6,1,2,2,0.757493
429,10,0,53,2,4,6,1,2,2,0.757493
429,10,0,49,2,4,6,1,2,2,0.757493
429,10,0,41,1,4,6,1,2,2,0.757493
429,10,0,39,2,4,6,1,2,2,0.757493
429,10,0,34,1,4,6,1,2,2,0.757493
429,10,0,22,1,4,6,1,2,0,0.757493
429,10,0,45,1,4,6,1,1,1,0.757493
429,10,0,23,2,4,6,1,2,0,0.757493
429,10,0,20,2,4,6,1,2,0,0.757493
429,10,0,18,1,4,6,1,2,0,0.757493
429,10,0,15,2,4,6,1,2,0,0.757493
429,10,0,25,2,4,6,1,3,0,0.757493
429,10,0,20,2,4,6,1,3,0,0.757493
429,10,0,18,1,4,6,1,3,0,0.757493
429,10,0,15,2,4,6,1,3,0,0.757493
429,10,0,25,2,4,6,1,2,0,0.757493
429,10,0,23,2,4,6,1,2,0,0.757493
429,10,0,20,2,4,6,1,2,0,0.757493
429,10,0,18,1,4,6,1,2,0,0.757493
429,10,0,20,1,3,6,1,1,0,0.757493
429,10,0,18,1,3,6,1,1,0,0.757493
429,10,0,33,2,4,6,1,1,1,0.757493
429,10,0,31,1,4,6,1,1,1,0.757493
429,10,0,29,1,4,6,1,1,1,0.757493
429,10,0,27,1,4,6,1,1,1,0.757493
429,10,0,25,1,4,6,1,1,1,0.757493
429,10,0,23,2,4,6,1,1,1,0.757493
429,10,0,20,2,4,6,1,1,1,0.757493
429,10,0,39,1,4,6,1,1,1,0.757493
429,10,0,35,1,4,6,1,1,1,0.757493
429,10,0,32,1,4,6,1,1,1,0.757493
429,10,0,25,2,4,6,1,1,1,0.757493
429,10,0,57,1,3,6,1,1,1,0.757493
429,10,0,54,1,3,6,1,1,1,0.757493
429,10,0,47,1,3,6,1,1,1,0.757493
429,10,0,28,1,3,6,1,0,0,0.757493
429,10,0,25,2,3,6,1,0,0,0.757493
429,10,0,15,1,3,6,1,0,0,0.757493
430,7,0,32,1,4,4,2,2,2,0.743829
430,7,0,30,1,4,4,2,2,2,0.743829
430,7,0,28,2,4,4,2,2,2,0.743829
430,7,0,24,1,4,4,2,2,2,0.743829
430,7,0,38,2,2,4,2,2,0,0.743829
430,7,0,20,1,2,4,2,2,0,0.743829
430,7,0,16,2,2,4,2,2,0,0.743829
430,7,0,56,1,2,4,2,1,1,0.743829
430,7,0,54,2,2,4,2,1,1,0.743829
430,7,0,52,1,2,4,2,1,1,0.743829
430,7,0,50,1,2,4,2,1,1,0.743829
430,7,0,46,2,2,4,2,1,1,0.743829
430,7,0,43,2,2,4,2,1,1,0.743829
430,7,0,40,1,2,4,2,1,1,0.743829
430,7,0,27,1,2,4,2,2,0,0.743829
430,7,0,26,1,2,4,2,2,0,0.743829
430,7,0,24,1,2,4,2,2,0,0.743829
430,7,0,16,2,2,4,2,2,0,0.743829
430,7,0,40,2,2,4,2,1,2,0.743829
430,7,0,39,2,2,4,2,1,2,0.743829
430,7,0,38,2,2,4,2,1,2,0.743829
430,7,0,37,1,2,4,2,1,2,0.743829
430,7,0,36,2,2,4,2,1,2,0.743829
430,7,0,32,2,2,4,2,1,2,0.743829
430,7,0,30,2,2,4,2,1,2,0.743829
430,7,0,39,2,2,4,2,1,1,0.743829
430,7,0,37,1,2,4,2,1,1,0.743829
430,7,0,33,1,2,4,2,1,1,0.743829
430,7,0,28,1,2,4,2,1,1,0.743829
430,7,0,26,2,2,4,2,1,1,0.743829
430,7,0,23,1,2,4,2,1,1,0.743829
430,7,0,21,1,2,4,2,1,1,0.743829
430,7,0,17,2,2,4,2,1,1,0.743829
430,7,0,29,1,1,4,2,1,2,0.743829
430,7,0,25,2,1,4,2,1,2,0.743829
430,7,0,20,2,1,4,2,1,2,0.743829
430,7,0,16,2,1,4,2,1,2,0.743829
430,7,0,15,2,1,4,2,1,2,0.743829
430,7,0,36,1,2,4,2,1,2,0.743829
430,7,1,29,1,2,4,2,1,2,0.743829
430,7,0,28,2,2,4,2,1,2,0.743829
430,7,0,25,2,2,4,2,1,2,0.743829
430,7,0,27,2,2,4,2,1,2,0.743829
430,7,0,25,1,2,4,2,1,2,0.743829
430,7,0,23,1,2,4,2,1,2,0.743829
430,7,0,17,2,3,4,2,2,2,0.743829
430,7,0,34,1,3,4,2,2,3,0.743829
430,7,0,32,1,3,4,2,2,3,0.743829
430,7,0,30,1,3,4,2,2,3,0.743829
430,7,0,28,1,3,4,2,2,3,0.743829
430,7,0,26,1,3,4,2,2,3,0.743829
430,7,0,24,2,3,4,2,2,3,0.743829
430,7,0,22,2,3,4,2,2,0,0.743829
430,7,0,40,2,5,4,2,2,1,0.743829
430,7,0,38,1,5,4,2,2,1,0.743829
430,7,0,36,1,5,4,2,2,1,0.743829
430,7,0,34,1,5,4,2,2,1,0.743829
430,7,0,29,2,5,4,2,2,1,0.743829
430,7,0,50,2,5,4,2,2,1,0.743829
430,7,0,44,1,5,4,2,2,1,0.743829
430,7,0,42,1,5,4,2,2,1,0.743829
430,7,0,40,2,5,4,2,2,1,0.743829
430,7,0,38,2,5,4,2,2,1,0.743829
430,7,0,36,2,5,4,2,2,1,0.743829
430,7,0,24,2,5,4,2,2,0,0.743829
430,7,0,22,1,5,4,2,2,0,0.743829
430,7,0,20,1,5,4,2,2,0,0.743829
430,7,0,18,1,5,4,2,2,0,0.743829
430,7,0,18,2,3,4,2,2,2,0.743829
430,7,0,24,2,2,4,2,3,0,0.743829
430,7,0,22,1,2,4,2,3,0,0.743829
430,7,0,20,1,2,4,2,3,0,0.743829
430,7,0,26,2,2,4,2,1,0,0.743829
430,7,0,24,2,2,4,2,1,0,0.743829
430,7,0,22,1,2,4,2,1,0,0.743829
430,7,0,45,2,2,4,2,1,0,0.743829
430,7,0,39,1,2,4,2,1,0,0.743829
430,7,1,33,2,2,4,2,1,0,0.743829
430,7,0,44,1,4,4,2,2,1,0.743829
430,7,0,41,2,4,4,2,2,1,0.743829
430,7,0,35,1,4,4,2,2,1,0.743829
430,7,0,33,2,4,4,2,2,1,0.743829
430,7,0,26,2,4,4,2,2,1,0.743829
430,7,0,24,2,4,4,2,2,1,0.743829
430,7,0,16,2,4,4,2,2,0,0.743829
430,7,0,19,2,4,4,2,2,0,0.743829
430,7,0,38,1,3,4,2,2,1,0.743829
430,7,0,36,1,3,4,2,2,1,0.743829
430,7,0,34,1,3,4,2,2,1,0.743829
430,7,0,24,1,3,4,2,2,1,0.743829
430,7,0,18,1,3,4,2,2,1,0.743829
430,7,0,15,2,3,4,2,2,1,0.743829
430,7,0,36,2,2,4,2,1,1,0.743829
430,7,1,28,2,3,4,2,1,5,0.743829
430,7,0,31,2,3,4,2,1,5,0.743829
430,7,0,26,2,3,4,2,1,5,0.743829
430,7,0,24,2,3,4,2,1,5,0.743829
430,7,0,20,1,3,4,2,1,5,0.743829
430,7,0,16,1,3,4,2,1,5,0.743829
430,7,0,31,1,2,4,2,2,1,0.743829
430,7,0,29,1,2,4,2,2,1,0.743829
430,7,0,25,2,2,4,2,2,1,0.743829
430,7,0,22,2,2,4,2,2,1,0.743829
430,7,0,32,2,3,4,2,2,0,0.743829
430,7,0,38,2,3,4,2,2,2,0.743829
430,7,0,30,1,4,4,2,2,2,0.743829
430,7,0,27,1,4,4,2,2,2,0.743829
430,7,0,21,2,4,4,2,2,2,0.743829
430,7,0,16,1,4,4,2,2,2,0.743829
430,7,0,18,1,4,4,2,2,0,0.743829
430,7,0,41,2,1,4,2,1,2,0.743829
430,7,0,39,1,1,4,2,1,2,0.743829
430,7,0,38,1,1,4,2,1,2,0.743829
430,7,0,37,2,1,4,2,1,2,0.743829
430,7,0,30,1,1,4,2,1,2,0.743829
430,7,0,29,1,3,4,2,2,5,0.743829
430,7,0,17,1,3,4,2,2,5,0.743829
430,7,0,15,1,3,4,2,2,5,0.743829
431,4,0,35,2,3,2,2,2,1,0.8647
431,4,0,33,2,3,2,2,2,1,0.8647
431,4,0,29,2,3,2,2,2,1,0.8647
431,4,0,26,1,3,2,2,2,1,0.8647
431,4,0,18,2,3,2,2,2,1,0.8647
431,4,0,28,2,3,2,2,1,1,0.8647
431,4,0,20,2,3,2,2,1,1,0.8647
431,4,0,18,2,3,2,2,1,1,0.8647
431,4,0,15,1,3,2,2,1,1,0.8647
431,4,0,31,2,3,2,2,2,1,0.8647
431,4,0,29,1,3,2,2,2,1,0.8647
431,4,1,21,2,3,2,2,2,1,0.8647
431,4,0,23,2,3,2,2,2,1,0.8647
431,4,0,23,1,3,2,2,2,1,0.8647
431,4,0,20,2,3,2,2,2,1,0.8647
431,4,0,44,2,3,2,2,2,1,0.8647
431,4,0,39,2,3,2,2,2,1,0.8647
431,4,0,36,2,3,2,2,2,1,0.8647
431,4,0,28,2,3,2,2,2,1,0.8647
431,4,0,38,2,2,2,2,0,1,0.8647
431,4,0,34,2,2,2,2,0,1,0.8647
431,4,0,28,1,2,2,2,0,1,0.8647
431,4,0,26,1,2,2,2,0,1,0.8647
431,4,0,40,2,2,2,2,1,2,0.8647
431,4,0,38,2,2,2,2,1,2,0.8647
431,4,0,36,1,2,2,2,1,2,0.8647
431,4,0,34,1,2,2,2,1,2,0.8647
431,4,0,36,2,3,2,2,1,1,0.8647
431,4,0,32,1,3,2,2,1,1,0.8647
431,4,0,25,1,3,2,2,1,1,0.8647
431,4,1,17,2,3,2,2,1,1,0.8647
431,4,0,25,1,3,2,2,1,2,0.8647
431,4,0,19,2,3,2,2,2,1,0.8647
431,4,0,36,2,3,2,2,1,2,0.8647
431,4,0,28,1,3,2,2,1,2,0.8647
431,4,0,40,2,3,2,2,2,5,0.8647
431,4,0,37,1,3,2,2,2,5,0.8647
431,4,0,35,1,3,2,2,2,5,0.8647
431,4,0,33,2,3,2,2,2,5,0.8647
431,4,0,30,2,3,2,2,2,5,0.8647
431,4,0,15,2,3,2,2,2,5,0.8647
431,4,0,30,1,3,2,2,2,1,0.8647
431,4,0,23,2,3,2,2,2,1,0.8647
431,4,0,21,2,3,2,2,2,1,0.8647
431,4,0,35,1,2,2,2,1,2,0.8647
431,4,0,35,2,2,2,2,1,2,0.8647
431,4,0,20,1,2,2,2,1,2,0.8647
431,4,0,22,1,3,2,2,2,1,0.8647
431,4,0,20,2,3,2,2,2,1,0.8647
431,4,0,18,1,3,2,2,2,1,0.8647
431,4,0,15,2,3,2,2,2,1,0.8647
431,4,0,39,2,3,2,2,2,1,0.8647
431,4,0,37,1,3,2,2,2,1,0.8647
431,4,0,35,1,3,2,2,2,1,0.8647
431,4,0,33,2,3,2,2,2,1,0.8647
431,4,0,31,1,3,2,2,2,1,0.8647
431,4,0,28,1,3,2,2,2,1,0.8647
431,4,0,40,2,3,2,2,2,1,0.8647
431,4,1,31,1,3,2,2,2,1,0.8647
431,4,0,34,1,3,2,2,2,1,0.8647
431,4,0,32,1,3,2,2,2,1,0.8647
431,4,0,30,2,3,2,2,2,1,0.8647
431,4,0,28,2,3,2,2,2,1,0.8647
431,4,0,26,1,3,2,2,2,1,0.8647
431,4,0,24,1,3,2,2,2,1,0.8647
431,4,0,22,2,3,2,2,2,1,0.8647
431,4,0,18,1,3,2,2,2,1,0.8647
431,4,0,35,2,3,2,2,2,1,0.8647
431,4,0,30,2,3,2,2,2,1,0.8647
431,4,0,27,1,3,2,2,2,1,0.8647
431,4,0,25,1,3,2,2,2,1,0.8647
431,4,0,22,1,3,2,2,2,1,0.8647
431,4,0,52,1,3,2,2,1,1,0.8647
431,4,0,50,1,3,2,2,1,1,0.8647
431,4,0,45,2,3,2,2,1,1,0.8647
431,4,0,42,1,3,2,2,1,1,0.8647
431,4,0,39,2,3,2,2,1,1,0.8647
431,4,0,33,2,3,2,2,1,1,0.8647
431,4,0,26,2,2,2,2,1,2,0.8647
431,4,0,23,1,2,2,2,1,2,0.8647
431,4,0,21,2,2,2,2,1,2,0.8647
431,4,0,17,1,2,2,2,1,2,0.8647
431,4,0,35,1,2,2,2,1,2,0.8647
431,4,0,30,2,2,2,2,1,2,0.8647
431,4,0,27,2,2,2,2,1,2,0.8647
431,4,0,25,1,2,2,2,1,2,0.8647
431,4,0,21,1,2,2,2,2,2,0.8647
431,4,0,18,2,2,2,2,2,2,0.8647
431,4,0,15,1,2,2,2,2,2,0.8647
431,4,0,38,1,2,2,2,2,2,0.8647
431,4,0,34,2,2,2,2,2,2,0.8647
431,4,0,31,2,2,2,2,2,2,0.8647
431,4,0,26,1,2,2,2,2,2,0.8647
431,4,1,18,1,2,2,2,2,2,0.8647
431,4,0,20,1,2,2,2,2,2,0.8647
431,4,0,18,2,2,2,2,2,2,0.8647
431,4,0,15,1,2,2,2,2,2,0.8647
431,4,0,24,1,2,2,2,1,2,0.8647
431,4,0,22,1,2,2,2,1,2,0.8647
431,4,0,20,1,2,2,2,1,2,0.8647
431,4,0,15,1,2,2,2,1,2,0.8647
431,4,0,52,1,3,2,2,1,2,0.8647
431,4,0,50,2,3,2,2,1,2,0.8647
431,4,0,46,1,3,2,2,1,2,0.8647
431,4,1,37,2,3,2,2,1,2,0.8647
431,4,0,42,2,3,2,2,1,2,0.8647
431,4,0,40,2,3,2,2,1,2,0.8647
431,4,0,38,1,3,2,2,1,2,0.8647
431,4,0,35,1,3,2,2,1,2,0.8647
431,4,0,33,1,3,2,2,1,2,0.8647
431,4,0,36,1,3,2,2,1,2,0.8647
431,4,0,34,1,3,2,2,1,2,0.8647
431,4,0,30,2,3,2,2,1,2,0.8647
431,4,0,28,2,3,2,2,1,2,0.8647
431,4,0,24,2,3,2,2,2,0,0.8647
431,4,0,21,2,3,2,2,2,0,0.8647
431,4,0,15,1,3,2,2,2,0,0.8647
431,4,0,49,2,3,2,2,0,1,0.8647
431,4,0,39,2,3,2,2,0,1,0.8647
431,4,0,23,1,3,2,2,2,1,0.8647
431,4,0,18,2,3,2,2,2,1,0.8647
431,4,0,18,2,3,2,2,2,1,0.8647
431,4,0,15,1,3,2,2,2,1,0.8647
431,4,0,34,2,3,2,2,1,1,0.8647
431,4,0,32,1,3,2,2,1,1,0.8647
431,4,0,29,1,3,2,2,1,1,0.8647
431,4,0,27,2,3,2,2,1,1,0.8647
431,4,0,25,2,3,2,2,1,1,0.8647
431,4,0,16,1,3,2,2,1,1,0.8647
431,4,0,35,2,2,2,2,2,1,0.8647
431,4,0,33,1,2,2,2,2,1,0.8647
431,4,0,30,2,2,2,2,2,1,0.8647
431,4,0,24,2,2,2,2,2,1,0.8647
431,4,0,34,1,3,2,2,2,0,0.8647
431,4,1,27,1,3,2,2,2,0,0.8647
431,4,0,16,2,3,2,2,2,0,0.8647
431,4,0,16,1,3,2,2,2,0,0.8647
431,4,0,34,1,3,2,2,2,0,0.8647
431,4,1,27,1,3,2,2,2,0,0.8647
431,4,0,18,2,3,2,2,2,0,0.8647
431,4,0,16,1,3,2,2,2,0,0.8647
431,4,0,34,1,1,2,2,1,5,0.8647
431,4,0,28,2,1,2,2,1,5,0.8647
431,4,0,31,1,1,2,2,2,0,0.8647
431,4,0,29,1,1,2,2,2,0,0.8647
431,4,0,27,2,1,2,2,2,0,0.8647
431,4,0,25,2,1,2,2,2,0,0.8647
431,4,0,23,2,1,2,2,2,0,0.8647
431,4,0,53,1,2,2,2,1,5,0.8647
431,4,0,50,2,2,2,2,1,5,0.8647
431,4,0,42,2,2,2,2,1,5,0.8647
431,4,0,16,2,2,2,2,2,5,0.8647
431,4,0,20,2,2,2,2,2,0,0.8647
431,4,0,18,1,2,2,2,2,0,0.8647
431,4,0,17,1,2,2,2,2,0,0.8647
431,4,0,16,2,2,2,2,2,0,0.8647
431,4,0,35,1,3,2,2,1,0,0.8647
431,4,0,30,2,3,2,2,1,0,0.8647
431,4,0,22,2,3,2,2,1,0,0.8647
431,4,0,23,2,3,2,2,2,2,0.8647
431,4,0,15,1,3,2,2,2,2,0.8647
431,4,0,40,2,2,2,2,2,2,0.8647
431,4,0,38,2,2,2,2,2,2,0.8647
431,4,0,33,1,2,2,2,2,2,0.8647
431,4,0,25,2,2,2,2,2,2,0.8647
431,4,0,33,2,2,2,2,2,2,0.8647
431,4,0,30,1,2,2,2,2,2,0.8647
431,4,0,32,1,2,2,2,1,2,0.8647
431,4,0,40,2,2,2,2,1,2,0.8647
431,4,0,38,2,2,2,2,1,2,0.8647
431,4,0,32,1,2,2,2,1,2,0.8647
431,4,0,36,1,2,2,2,1,2,0.8647
431,4,0,34,2,2,2,2,1,2,0.8647
431,4,0,35,2,2,2,2,1,2,0.8647
431,4,0,33,2,2,2,2,1,2,0.8647
431,4,0,31,2,2,2,2,1,2,0.8647
431,4,0,27,2,2,2,2,1,2,0.8647
431,4,0,25,1,2,2,2,1,2,0.8647
431,4,0,35,2,3,2,2,2,2,0.8647
431,4,0,33,1,3,2,2,2,2,0.8647
431,4,0,30,2,3,2,2,2,2,0.8647
431,4,0,25,2,3,2,2,2,2,0.8647
431,4,0,23,1,3,2,2,2,2,0.8647
431,4,0,42,2,3,2,2,1,2,0.8647
431,4,0,38,2,3,2,2,1,2,0.8647
431,4,0,36,1,3,2,2,1,2,0.8647
431,4,0,25,2,3,2,2,2,2,0.8647
431,4,0,23,2,3,2,2,2,2,0.8647
431,4,0,21,1,3,2,2,2,2,0.8647
431,4,0,17,1,3,2,2,2,2,0.8647
431,4,0,16,2,3,2,2,2,2,0.8647
431,4,0,26,1,2,2,2,2,2,0.8647
431,4,0,24,2,2,2,2,2,2,0.8647
431,4,0,22,2,2,2,2,2,2,0.8647
431,4,0,16,1,2,2,2,2,2,0.8647
431,4,0,24,2,2,2,2,2,5,0.8647
431,4,0,22,2,2,2,2,2,5,0.8647
431,4,0,18,2,2,2,2,2,5,0.8647
431,4,0,16,1,2,2,2,2,5,0.8647
431,4,0,45,2,3,2,2,2,2,0.8647
431,4,0,40,2,3,2,2,2,2,0.8647
431,4,0,38,2,3,2,2,2,2,0.8647
431,4,0,36,1,3,2,2,2,2,0.8647
431,4,0,34,1,3,2,2,2,2,0.8647
431,4,0,32,1,3,2,2,2,2,0.8647
431,4,0,30,1,3,2,2,2,2,0.8647
431,4,0,28,1,3,2,2,2,2,0.8647
431,4,0,26,1,3,2,2,2,2,0.8647
431,4,0,23,1,2,2,2,2,1,0.8647
431,4,0,21,2,2,2,2,2,1,0.8647
431,4,0,20,2,2,2,2,2,1,0.8647
431,4,1,56,2,2,2,2,1,1,0.8647
431,4,0,56,1,2,2,2,1,1,0.8647
431,4,0,28,1,2,2,2,2,0,0.8647
431,4,0,26,2,2,2,2,2,0,0.8647
431,4,0,24,2,2,2,2,2,0,0.8647
431,4,0,22,1,2,2,2,2,0,0.8647
431,4,0,21,1,2,2,2,2,0,0.8647
431,4,0,24,1,2,2,2,2,0,0.8647
431,4,0,22,2,2,2,2,2,0,0.8647
431,4,0,20,2,2,2,2,2,0,0.8647
431,4,0,33,2,2,2,2,2,5,0.8647
431,4,0,30,1,2,2,2,2,5,0.8647
431,4,0,28,1,2,2,2,2,5,0.8647
431,4,0,21,1,2,2,2,2,5,0.8647
431,4,0,19,1,2,2,2,2,5,0.8647
431,4,0,54,2,2,2,2,2,5,0.8647
431,4,0,50,2,2,2,2,2,5,0.8647
431,4,0,46,2,2,2,2,2,5,0.8647
431,4,0,44,2,2,2,2,2,5,0.8647
431,4,0,39,2,2,2,2,2,5,0.8647
431,4,0,35,2,2,2,2,2,5,0.8647
